68.3549527917,-32.9181351973,-21.9553970944,-51.7007525194,101.7700253834,-43.4448924393,-78.4316246808,-244.6587915674,-176.4582171203,-21.2631927051,-25.6090893393,-116.3444225004,cello
47.1246510791,-74.2922932925,-37.2473251262,-72.7726438645,96.2043766555,-65.5226443352,-70.0414998662,-132.6100518609,-7.7737000693,-94.7407766958,-144.7860873839,-174.1987537885,cello
38.0737494778,76.775680825,-13.9489798764,-169.771230489,-122.7972614516,-90.8871451493,-37.8358497325,11.3283923895,69.0113937516,-87.6299138023,-8.8298515664,-49.5384845797,cello
-39.287514188,-103.1082823638,-85.2461898906,-111.8940381021,-16.0017481187,-14.9767474988,200.1995450374,110.027492984,97.1975166778,92.2968309718,-97.5987080245,-213.1557675675,cello
15.5269693476,19.986009875,-26.6852018923,-37.0707743548,-16.2122770177,-80.9214318044,-78.8785615709,-64.6940267559,13.4671064174,162.5085791727,187.3779976425,30.1478495388,cello
89.2981420418,118.7694218364,2.1708552327,-35.8346054154,22.7461272805,-131.2160448748,-152.4970371972,-141.1925974449,0.1330938207,-20.9577671882,-66.5206704712,-108.2210148659,cello
17.2568480767,-105.9229279483,-201.0614442823,-191.2831572891,13.5909377991,146.1969500718,43.0074092535,-3.1601748509,-7.121500509,125.1183962748,178.0461338847,53.4191241454,cello
35.070866591,77.8358390441,-51.195031553,3.1723966055,-25.5767804598,-45.0511513096,-109.8410151461,-29.2081685273,-64.5747167162,-34.2208971355,-88.8906615026,-84.9869477087,cello
12.7741272233,160.227494813,-52.3531123854,9.7028008242,5.0762914409,66.7844958273,-2.3376243159,-17.461510505,-25.3484673537,48.8848910761,49.4266642891,51.8668285813,cello
39.6474061877,-81.9102901009,-138.7465010304,-88.4564335355,6.3200176035,-108.9501974337,-52.2496131706,-12.0554554254,-107.0652845557,-123.4030108607,-21.9592031046,12.9383138449,cello
72.3396064174,85.2916149431,35.3502480821,55.6564088725,63.5114874545,-1.7362552081,-10.7966461061,-80.8433477089,-70.8329313348,-22.0890783683,-42.5747378913,-168.3096995995,cello
13.9691986789,-111.1328906645,-78.627595079,-179.4358265576,-49.5120021514,-110.7566108016,35.9749124608,-49.4491119669,-64.135416131,-135.4426169652,-94.5709553265,-103.8995187334,cello
64.4195082334,122.7972535116,-11.2116583946,23.2933650217,70.8607513985,6.3150988568,-61.3722152133,-49.3276278467,39.894443098,3.7523067124,-62.9163805451,-95.1410720095,cello
18.3221338916,-45.9339834913,-146.0827353264,-129.6717678746,40.7929195363,73.1413650038,16.1591331484,63.7925800204,62.7143975912,104.7166209074,205.6316857014,137.4283455506,cello
47.9595478398,-99.336898365,-116.7997828024,-135.7250499967,-109.7165866455,-47.5175718561,2.5640753489,10.4966041242,-54.7295784205,-96.3936527175,-71.585667974,-14.5675823002,cello
3.5718507732,-69.5297677878,-140.405664453,-159.4378346421,24.9273584213,73.0405722373,90.570581434,95.1674675162,79.5669425186,137.2222011663,76.0428033054,-176.2872358942,cello
50.4298557372,130.4304782799,1.1198781545,59.0271968827,23.4843994927,12.538286593,-41.1662101935,-22.5715924045,-42.6218868251,-53.7936049941,-113.3709272125,-99.1231118079,cello
7.6511796222,-111.6062254253,-66.7743306015,-162.2995395638,-54.5178104589,-168.7378051656,-36.8345645669,-105.0242821676,-43.7178387505,-30.5658589311,18.7147449893,63.5662673916,cello
-12.0729696424,31.8783236843,-71.5014853637,-47.3194357702,-9.9922396292,71.9751126467,35.639440451,74.6510540758,49.3992148636,88.9123940559,166.8100741712,104.7095671833,cello
68.2511482346,-14.9241090011,-85.2319726685,-65.7051729244,-39.0667423768,-121.6853161018,-194.2250132191,-132.5964631931,-89.9674050092,81.6761987691,124.0870420719,10.6248564471,cello
56.5046864628,-21.1493970604,-118.6237620743,-107.9212532154,-25.0297765566,-37.3805698538,-106.1595562185,-117.8669170877,-31.344113349,-30.2197354391,63.2940645498,120.1108876721,cello
83.7917721971,-19.0509641195,-10.7454416122,-45.4157466356,117.3962038165,-68.4435011252,27.2979402043,-98.608553287,13.4674513513,-73.0825060066,-67.8913917655,-160.1493949034,cello
64.1249506424,159.5277723207,-8.1169502684,28.3746073214,-26.4560212898,-20.1843426243,-77.0609362281,-52.6274895154,-43.4408175715,-32.2164901281,-74.422165349,-60.5142620064,cello
-4.5637477627,-99.2332887082,-101.8283835827,-140.169975062,-15.3161764847,-20.5014793037,-11.1052552426,-69.6812719302,94.3144078418,124.6391143284,40.648907918,15.3451498219,cello
71.4783275968,110.1469194298,-25.7311141028,-21.2207770574,55.3269558564,-88.6474144845,-119.3148317004,-120.9558744613,-10.6680978871,-79.7251900429,-132.8107493854,-153.4564849007,cello
25.7951687913,-23.1602857996,-71.6728513528,-90.4927776019,-39.0667703075,-90.2530037609,-14.4976808526,-18.8564031602,-13.4698262856,-101.2829694671,-46.9870539549,-32.6029370862,cello
82.0389056216,81.6198326331,2.6930752386,17.2351686077,91.7258418287,5.4877733466,6.7033474761,-88.8062768987,-12.8451106818,-13.5382348093,-17.4300135272,-153.212853014,cello
-3.6135405807,-43.1284102745,-53.1671261445,-99.2969755604,-36.5247431001,-152.6886103119,-22.8055228082,52.8586761153,139.5370091458,143.1430628346,91.8403542393,39.7762392774,cello
77.5308506328,108.4657406172,-64.550756415,-35.3794036223,46.2285415753,-30.1007001681,-121.9490927627,-124.3348589236,-116.6242253377,-79.4207398624,-132.7276003191,-138.7627812254,cello
-16.052134928,-144.2605969622,-121.1447180061,-70.5120844157,48.3974028056,-13.3076539725,69.3261734621,109.0916617315,158.8900647938,152.1693819689,-78.6242285741,-206.7086102959,cello
58.9599118207,137.4861410914,24.5677428251,26.661900235,50.5862975223,-51.6172506254,-81.8992379851,-93.0587997527,2.3246276541,-12.686638874,-54.1697778217,-93.0178716918,cello
17.6279932056,180.3548059422,-12.4310014307,-0.9434625181,-86.2881159967,-58.7282580298,-87.223379994,-0.1475244082,6.4489210399,-13.5111176387,-41.1302631259,-49.6757321833,cello
39.4894501286,-12.7720810098,-79.2360423227,-102.2832732406,-56.6192730734,-35.7346578129,-11.1786960289,-56.4961253258,23.173281623,-62.5120080899,-158.8020188429,-69.7690322107,cello
48.2173828425,-10.1038096134,-33.1288791915,-37.3190370689,-73.3234985516,-113.8251162341,-148.6745700669,-169.2970749856,-35.5316145129,61.8818907053,82.599485731,49.6815490467,cello
11.4205569933,-139.0313988313,-145.9317822307,-189.7359743137,6.4213276157,-26.6555657405,3.8478517899,-37.7261814338,37.7580360004,94.7334512248,94.6517875244,19.1131170262,cello
12.8637502647,-128.237851787,-151.5559682232,-156.8150398023,19.6901752646,130.4734348302,74.9235571554,25.5721213472,-11.3229078168,115.3180610855,211.0550370234,83.1394485424,cello
97.7733274369,51.8700976127,-32.0767820871,-49.7475482588,115.4320423935,-103.7105925978,-111.8260057667,-151.372385357,19.9812448522,-42.6511348642,-76.7772573009,-175.7147662145,cello
38.4822935852,43.0886021607,-103.2238934954,-100.6105114418,-43.2877437837,-106.2242937741,-126.8272393669,-108.3332965813,-42.108633178,5.1464426575,61.2024192633,76.0735852237,cello
68.3702925206,14.5299552935,-61.8332555462,-79.4376282545,-8.9949566667,-91.7437809842,-4.0051565465,-74.4624866348,-83.4233451364,-144.7407343936,-151.317480064,-130.4128402818,cello
99.8392555029,90.9088344429,36.4652870902,21.2119713613,49.8397032202,-70.8931133537,-65.0776144418,-86.8223115501,-7.8329919681,-70.3627930987,-104.1596851664,-162.4098677295,cello
68.89690462,-64.931128399,-73.7415843783,-64.351529826,89.3201291053,-101.1845237627,-133.7707393585,-210.9093639888,-72.4133022051,-52.9256688663,-106.2558401268,-139.6166151829,cello
70.7645824551,132.4561107835,28.9675791358,19.6030645893,69.6913852646,-68.9929303424,-110.0305430997,-132.2347783581,-64.8141563828,-66.9103094951,-78.0204907915,-146.2030526109,cello
71.7780383713,82.8629917533,-27.2654524626,42.1150842732,46.9290745945,8.9369832615,-79.4924897826,-40.8258999916,-33.4583118275,-11.4596923771,-66.1357232711,-67.0756599581,cello
77.1523394456,99.8347630919,-75.861051481,-14.3214090667,-6.5003033438,-71.864746283,-188.284513157,-103.5860978974,-43.3311578298,-0.5027515989,-119.7433045524,-152.7866124153,cello
73.9435396698,84.5348727806,-67.4821291962,-18.3855693761,63.8008043408,-60.9598758692,-119.6219662302,-132.9088707608,-25.0276578556,-15.520025983,-79.6718955375,-106.5864607233,cello
79.8715368692,74.8528371388,6.8659179914,-17.5191681626,79.8398526179,-60.5107337837,-58.4905329143,-106.6439512801,-49.9618891231,-93.38707089,-115.7720460651,-108.9287725616,cello
3.1160241151,-110.8922872296,-143.5742532706,-135.8275741333,77.3125773664,50.503492932,124.1044713186,49.3158255613,68.3998443902,136.9147045651,86.4807876922,-172.3748705729,cello
57.1295300767,171.190802611,26.5166496901,75.2848682549,23.178521303,23.4554343841,-68.3857589783,-35.0223292529,-24.1014639565,-27.3406521605,-77.1370214479,-84.5957729802,cello
84.5390068267,66.2075973435,5.4291793175,-10.5614340225,71.5551373832,-108.3873326091,-84.5680718519,-138.3907075338,26.3745560895,-42.7177468032,-47.8048626125,-140.0953315771,cello
60.3934198064,-29.2080288715,-96.8352830715,-103.7347329688,15.4516398309,-90.4380813904,-112.0754073518,-148.4177357137,36.4976220755,47.6995049881,0.9900773383,-113.2759316162,cello
39.0595046199,95.834462377,-15.486943717,16.6027685094,72.7088465638,2.4066804107,-28.5971919578,-83.8667897667,-12.3021387729,-65.9119527613,-110.059169629,-86.2401695966,cello
23.1560219308,-80.1371747042,-107.5612726735,-98.9198484366,-5.7642628768,-66.7313715978,-47.9924835562,-69.9684630733,-8.5634691739,134.0097015339,263.6664240784,22.9094790683,cello
54.6836148219,-28.3733645114,-78.6882752894,-121.0787561574,-6.7603060407,-51.9656537364,1.8392575686,-34.15399617,-72.8509247003,-142.3310269746,-163.3963485452,-165.4715407187,cello
87.7089345291,14.6903512541,-84.1646810578,-38.5960353809,59.0965013804,-15.1380281093,-192.1447369569,-201.3172561271,-77.5088119878,-5.3734579975,-110.4068782205,-176.8299735718,cello
35.842216229,182.9302798894,-23.5829609453,-3.4558256373,-96.2791720515,-106.9344505652,-151.7296669476,-61.1864961495,-29.0086760381,2.0199405075,-44.0368694291,-26.3049810166,cello
53.125411121,54.5592578557,-29.8557895459,4.3776236495,31.1503796531,-22.3016940933,-67.9227541413,-101.2510944071,-44.5014848617,-24.9558776726,17.8867831611,-21.7932345342,cello
14.4632404631,-147.1014518314,-187.4495414181,-79.2741741228,99.734587984,62.9539021087,93.3601912351,92.1911861144,25.7479672075,181.5494431212,135.661044491,-78.7562217327,cello
95.622153938,38.5867128474,-3.4648114042,-1.1074656597,134.1526221897,-53.2019209408,-51.2281891512,-129.708767924,-9.5503023987,-79.4837699589,-94.5776314962,-113.877033842,cello
73.590189376,69.2602756588,-4.4161850728,19.5854382403,131.0718910123,-37.9385166187,-89.8661898436,-104.723164647,-18.8013862524,14.4221753983,-79.1504313309,-127.8880729729,cello
41.0344731313,-35.1249334566,-96.8428697742,-161.7725032504,12.4422026472,-79.3544898994,-105.7571392617,-226.6268517403,-13.5680541863,100.2705049481,11.8547530319,32.6029857038,cello
70.3018890332,90.0752207617,17.9975607925,20.0289160668,88.0765045151,-65.9848708802,-82.3474361157,-94.089297956,-17.5488532319,-31.7320289904,-15.3490688461,-56.4869450098,cello
2.8389498334,-47.2154036399,-132.1506991314,-100.2048394663,6.9248417829,87.8662593552,75.3136411669,192.8562099613,207.5741028886,119.5038565679,-30.5295752055,-132.3214297916,cello
75.1645293263,-12.9606965667,-86.7802471102,-68.5906884887,106.3621942599,-102.9548294771,-78.5449592275,-178.8347282427,39.0817641655,-33.4609883897,-80.2791073502,-97.1179690515,cello
69.8814787712,99.5987367328,-8.0253279605,-10.327263612,80.7716812394,-90.3414233019,-100.2663272755,-132.2182866029,-53.0256912317,-40.3691932063,-0.2670375565,-91.6700290115,cello
1.0116371216,-107.9485533502,-102.6856813452,-148.4476199112,-37.2714270622,-30.4586971503,98.7120305254,54.9217227282,104.8531303601,137.4188513802,124.0300639056,-118.2413770073,cello
70.6101740547,38.4406814434,15.9791644322,-2.1748125437,62.7226394907,-72.229095385,-62.5170648368,-154.9415972745,-113.0633719444,-98.2497196598,-118.4221338038,-166.1946427001,cello
47.6364625547,-11.8422001641,-57.2349578595,-56.7451750756,22.6451734906,-111.3013673489,-106.6412156046,-92.1504181704,62.173523461,-13.4199900031,-75.946893436,-114.8169141484,cello
59.7257288365,129.8544284506,8.7282711819,41.2121112426,22.3023629326,-16.1426326548,-92.0831660543,-30.7791830159,-17.116866279,-20.814172901,-105.0775978545,-112.7165865698,cello
50.0169724062,116.2869655621,66.4610480512,77.6606327883,111.8440517535,51.6266129963,3.5104524322,-48.9062138995,4.048280056,-38.5137600033,-77.7756544347,-94.5740148065,cello
43.3180357441,-76.1933543311,-26.9593038208,-91.3051118095,93.6198057312,-130.3194149211,-113.8216424062,-146.7015187339,1.573222799,-116.9791422444,-112.5600098807,-146.3114408005,cello
80.0109649257,32.4015927721,-78.2377277028,-105.7497442132,27.4255810184,-166.6790215746,-71.1648051964,-89.493364284,83.4363985454,41.2042318357,-23.2406851908,-141.9520987194,cello
20.6561990438,-74.3201349186,-150.6441861281,-98.1087536657,-27.3153442601,-63.4101567919,5.0268719128,104.4459077072,2.5314018952,12.8912614031,130.4360778765,127.9011140936,cello
71.9021022644,57.258445358,-69.9786747074,-86.2825802226,28.534335528,-112.4645041348,-70.9762951295,-111.8615812684,64.6322821237,-9.3765057413,-19.9935977678,-117.0154270708,cello
76.1672266971,103.3062132127,18.0486946538,23.0552528146,36.3618174803,-42.3708011592,-79.7687689026,-95.4453934413,-33.2152816677,-54.41208951,-84.9537235476,-114.8362494871,cello
62.2155346101,190.6259217665,54.2130029548,82.9189759869,-3.2258065497,12.4448459803,-48.7160515871,-29.7712207397,-33.6607421003,-41.4341692629,-87.6455640955,-83.7208324426,cello
19.6316722776,49.7678510454,-58.8984437829,-40.8211628812,-36.3347109028,-101.334485346,-133.0614514568,-145.7883471381,14.0622798846,106.6005421895,137.2364562234,116.0592510164,cello
68.2937776239,29.9820192608,-77.1516654567,-59.8503916362,83.6068039886,-53.3977471348,-90.6736717276,-162.8657172087,-35.6662266276,-16.8451357725,-77.2566316384,-82.9449864722,cello
7.4019900509,-71.5273105318,-68.1384094559,-104.17351932,-3.7458707155,-104.0310361875,-146.843105592,-111.2398083072,58.6433643509,170.8845048875,45.317386594,-20.3970205193,cello
59.8243280831,-29.0456000845,-53.384196401,-121.7082051381,33.2422043766,-116.510991788,-39.9040459509,-131.5377375034,-49.7473727697,-130.6312835177,-139.9337066817,-232.1084259213,cello
34.4067419371,-40.6506245,-59.3234907292,-92.9763391746,-40.5316115568,-137.4075753513,-97.7636922024,-173.7374549408,3.2097596569,150.5917561556,179.1332771065,-3.8364287961,cello
68.2519304021,109.9124661636,71.165700449,85.7861131379,81.3799092515,11.2539018575,-51.7802443208,-69.5839259823,-8.2700657654,-45.8030404762,-89.5363506097,-109.0236719959,cello
28.6450398763,219.4658723698,10.7307133801,46.3850106237,-39.9250931904,-15.7927825747,-59.9065401003,-7.2484365805,-34.3814878443,-44.6407959769,-92.7072087609,-100.2492350004,cello
54.7131857071,17.9634959744,-91.3781755326,-38.0960926704,8.9724482286,-64.1117959552,-80.8466822013,-100.9921255449,5.854871627,-7.5711806115,-45.5932484299,-89.0605588771,cello
66.6825368185,49.0123832232,-2.4790303797,-33.1233947501,28.7674981047,-117.8000011018,-82.5428024677,-174.0726068784,-19.0280532952,-40.9146164741,-69.4943246043,-100.0682436577,cello
73.4173853313,77.3040411956,19.9718999668,19.8351709125,79.7647737828,-24.1566641198,-48.2353001582,-84.9017407083,5.5960914753,-84.9686614353,-102.9611954006,-133.9748664886,cello
72.2361681183,78.3056721546,-6.192818056,12.8953859834,42.2019943176,-35.8019878193,-54.5291141555,-90.3657049922,-23.0265310013,-61.8094087901,-101.4278812303,-150.9672641508,cello
81.1637314633,94.7769345453,-111.218244474,-97.6548234165,-9.7136719254,-104.6571079714,-180.5525387493,-81.9037787616,20.4921467032,77.7247712721,-10.9949720667,-81.9465385874,cello
72.7880755897,97.0625982282,-19.0023538069,-14.2613914503,37.6513064566,-87.823774612,-93.8447097632,-106.9883742468,-50.1898659373,-83.2485369653,-75.9805001022,-136.6667055779,cello
-10.4199346253,-101.7544046422,-89.3654147974,-114.8641516873,-4.9115735021,-153.7250324183,45.8046568619,115.4597331796,134.359606432,177.2404488311,46.9868328836,-60.7614292623,cello
75.6107071772,111.6775615181,29.8169519694,87.0667536833,138.542542725,44.7585789159,-53.085630937,-50.7816109643,-6.0684915267,21.0358223599,-79.4352265729,-113.6937430892,cello
60.8439477429,-83.0400206192,-79.6694295258,-92.2699807572,172.4197187142,-65.5128842212,-186.3655756607,-285.5937016753,-110.4323794225,-81.3452469019,24.1845295284,-142.7684465279,cello
93.3000477124,34.296215074,-30.9379753824,-25.9575775449,85.4972889826,-42.5834653872,-0.8332983458,-58.0589327967,70.0685397455,7.012012748,-57.1650616156,-112.8926011496,cello
90.1683320831,77.2674514752,-26.2184656589,-15.1896278122,68.8056503125,-149.556964148,-112.9506201167,-118.3264812063,30.1827901788,-69.7014121525,-114.6822090406,-158.9939502515,cello
58.1533022005,-10.187344381,-140.5198359721,-74.0652105177,-38.6354656081,-91.8675812336,-130.3005657924,-68.3249341909,3.0250290126,12.8840534273,10.7144173653,-90.5498782289,cello
32.9789106913,130.0818958333,-44.6959019547,3.617260848,-41.2997669639,-39.8861923226,-65.9274202788,-50.6383131548,-14.5249608419,4.7528172176,5.0810498826,0.8693245205,cello
8.09028743,-64.7055805935,-164.8788917977,-85.8948110723,-44.1197707239,-9.3642834446,-37.0033951322,66.1708772944,56.0138388226,195.4699173333,117.2515692498,91.9951418927,cello
23.5231228047,-38.3696812413,-50.5530205492,-114.6056311899,-43.9011485695,-123.1427196999,-32.489231601,-125.3238018236,67.1493055647,-5.8351529975,48.6181093024,43.6421941157,cello
47.2421169207,151.4158640152,8.0753858707,45.0166176366,95.7389343185,9.877192732,-16.082813569,-26.3679611174,20.6069675269,1.8783976104,-24.7697147745,-76.1053245391,cello
69.8073505473,84.1074201307,31.5160300472,36.1315402483,119.4953479346,-13.3433636871,-66.9065339737,-81.1462825597,12.9822501978,16.9817560865,-74.5552627991,-137.1631868255,cello
70.8320950252,81.6084958991,11.2463809732,18.9686793336,78.5245385277,-76.1650881485,-75.4629008713,-116.1372658039,-10.2302107196,-86.4371652179,-109.0382181708,-167.0634558761,cello
77.5477138815,58.4584271005,-43.3441485008,-48.3267983163,76.0462264166,-144.878678262,-74.8754067155,-122.0436728533,31.9834117021,-27.9080113902,-24.988662047,-113.273139411,cello
76.8286158706,86.6032934551,-40.9066091675,14.6436390724,64.6487943533,24.0762259307,-80.5666588283,-45.3937211586,-24.7784482173,15.801329812,-30.3968697302,-67.2403447048,cello
22.0239039825,76.373827018,-25.2716347085,41.8557061654,26.0181504857,41.0727341339,-55.6822046574,-53.7091354211,-5.3560529419,32.5899472886,45.9383921129,27.8577966547,cello
27.8270459742,-102.833448308,-132.1017553367,-142.3400836448,-4.680209495,-49.007297831,-91.6104591642,116.3399752803,154.8708303598,179.29768485,97.1013345247,45.1482779641,cello
72.2832383344,-10.9739200858,-52.8641318734,-38.5013960377,72.9293301072,-27.4403812077,-84.7822605309,-195.9626324513,-83.9631357054,-35.2736564681,-58.4056623682,-127.3849987822,cello
45.996369989,161.9875250209,39.4282345896,77.6680857834,55.4267847006,78.4296549508,-23.9186503544,-41.0274322849,-28.1020254423,20.7496261813,-75.661536661,-57.1016847481,cello
-9.2916921052,-89.5333408036,-116.2600188612,-139.3348931333,49.7527246241,-4.0680218798,-35.0390826355,16.5813417617,59.1477051946,89.742821184,149.6982423689,29.9814879607,cello
71.9908596961,-29.7919919172,-8.5021468848,-51.3076437954,122.3707163453,-59.7299210297,-22.3200769097,-154.8418382933,-89.3003389605,-136.4172834489,-116.5033524719,-165.3665145902,cello
76.446746981,90.5796831289,-77.3850881318,-57.0400333149,72.5038584384,-73.3156552952,-163.653947306,-150.3602943078,-91.5287036805,-59.5864062464,-135.1377661616,-154.116281501,cello
27.4606053547,-80.9878498961,-78.3495228243,-146.999375589,-111.7614281119,-151.9205493906,-12.3972569356,-81.3881552049,-73.3872814016,-20.1303801736,101.2048827198,51.4097863447,cello
81.7061321172,66.6638905421,-100.5299842458,-124.6009479773,36.1576948296,-156.8687327217,-98.8287439666,-96.2310455889,45.9569365921,18.0558908013,-17.8053579442,-102.2424395975,cello
42.2853662481,-57.1133652804,-133.437000774,-121.810305337,-41.0917180899,-25.0311411973,-25.9638856959,-97.3868284275,-43.8308553748,128.6051593641,267.3703338002,86.9365847721,cello
35.1228183284,-94.8103222749,-83.2637144098,-69.7117425349,55.4890765018,-105.9978660529,-121.8548525301,-201.9467376673,-51.4854006975,-48.8524400172,-73.0437858463,-115.7765695597,cello
79.9532757533,65.6783116953,-3.7858451936,-7.663860824,60.1663138149,-119.8408892987,-73.7479578958,-144.2477868843,-36.4498131159,-36.018772844,-34.6500627582,-91.488408926,cello
85.5984659071,55.9873287424,-9.5944422975,-5.940027829,101.1094956077,-127.5923844809,-75.7018277966,-166.8214323148,-85.3335993305,-105.8283187986,-66.376384704,-116.0825237205,cello
75.6761944525,67.656799026,-45.0847797353,-23.3233184518,-15.3359332428,-102.0353791576,-145.0991684015,-183.8828392554,-87.0862293257,-63.0047155938,-73.3595118454,-120.6152308451,cello
76.6380668165,29.3773153564,-8.3041560382,-9.5958822752,99.9835703769,-43.3475062122,10.7327250264,-102.8046675471,15.5246479755,-43.126359203,-25.9031109789,-115.927017777,cello
-15.523712256,-104.7748246171,-60.7734471443,-36.6401560942,38.8320498552,-144.8401191866,-47.6847335331,-12.83692919,201.215078035,262.1373175254,214.987749003,22.1748324531,cello
60.0840941477,-58.861158947,-61.6509452007,-121.4566903599,20.2892098885,-185.5509885752,-126.0327460434,-159.9516791916,40.2669932156,-57.3349725234,24.0473125826,-87.8763281418,cello
100.5852545833,8.5739825258,-21.2518903251,18.1999081859,122.8204165829,-31.8164500884,-114.2944444009,-124.3847718576,-36.9602135086,-38.2071531805,-90.9842809014,-145.0891912961,cello
53.4755863828,81.6516620447,-22.6562674849,38.5922893935,15.6162951845,-22.6454504017,-68.6843869409,-39.1253921765,-59.972686197,-55.7589996765,-163.3726720914,-148.6140625152,cello
96.2313856188,2.9941105579,-16.1483281775,-92.0503876292,98.4940779347,-123.5958038689,-117.0100155641,-226.5896720002,-67.5663196123,-70.2805332786,-83.9215352216,-140.5955228671,cello
56.7479881557,-7.8672432101,-93.0265786604,-35.9451490582,49.0046013139,-19.3933798338,-132.3606346536,-175.5766669553,-92.5643604601,-59.9234891961,16.282434885,19.1383407663,cello
44.6018002244,118.2574705736,-61.202276517,-26.0909010313,-89.3930709696,-124.6762262983,-173.6665596501,-72.3360199902,4.4960897823,90.494148279,57.8297382656,-16.265421821,cello
59.7996542315,121.7320499976,11.8373847115,47.1886599754,22.598854784,17.6542277796,-72.7649424371,-49.7484960538,-52.0054680874,10.4448590278,-17.5875797459,-79.3148910691,cello
